5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 6 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
5 4 0.6
0 6 0.2
2 4 0.8
0 6 0.4
5 6 0.6
5 6 0.6
0 6 0.4
0 6 0.4
0 6 0.0
0 6 0.0
0 6 0.2
0 6 0.2
5 4 0.6
9 6 0.2
0 6 0.0
9 6 0.2
9 6 0.2
10 10 0.6
0 6 0.0
9 6 0.6
0 6 0.0
0 6 0.4
9 6 0.6
9 6 0.2
9 6 0.2
0 6 0.0
0 6 0.0
0 6 0.0
0 6 0.0
0 6 0.0
0 6 0.0
0 6 0.0
0 6 0.0
0 6 0.0
0 6 0.0
0 6 0.4
0 6 0.4
9 6 0.2
8 10 0.6
8 10 0.6
8 10 0.6
5 6 0.6
5 6 0.6
5 6 0.6
0 6 0.4
0 6 0.4
2 4 0.8
2 4 0.8
0 6 0.4
0 6 0.4
0 6 0.4
0 6 0.4
0 6 0.4
9 6 0.2
5 4 0.6
5 4 0.6
0 6 0.4
0 6 0.4
0 6 0.4
0 6 0.4
0 6 0.4
0 6 0.4
0 6 0.4
0 6 0.4
5 4 0.6
5 4 0.6
9 6 0.2
6 4 0.6
0 6 0.0
0 6 0.4
0 6 0.4
5 4 0.6
0 6 0.4
9 6 0.2
0 6 0.4
0 6 0.4
0 6 0.0
5 4 0.6
9 6 0.6
0 6 0.2
5 4 0.6
0 6 0.4
2 4 0.2
9 6 0.2
9 6 0.2
5 4 0.6
5 4 0.6
